Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28120393,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2013,1 374,1374,2022-02-10T12:40:18Z,2013,01-01-13,31-12-13
28120394,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2014,1 243,1243,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120395,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2015,799,799,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120396,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2016,705,705,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120397,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2017,939,939,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120398,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2018,625,625,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120399,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2019,1 190,1190,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120400,MALARIA_TOTAL_CASES,COUNTRY,IRN,YEAR,2020,1 051,1051,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120401,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2010,4 281 356,4281356,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120402,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2011,4 065 802,4065802,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120403,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2012,4 285 449,4285449,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
28120404,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2013,3 472 727,3472727,2022-02-10T12:40:18Z,2013,01-01-13,31-12-13
28120405,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2014,3 666 257,3666257,2022-02-10T12:40:18Z,2014,01-01-14,31-12-14
28120406,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2015,3 776 244,3776244,2022-02-10T12:40:18Z,2015,01-01-15,31-12-15
28120407,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2016,2 121 958,2121958,2022-02-10T12:40:18Z,2016,01-01-16,31-12-16
28120408,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2017,2 209 708,2209708,2022-02-10T12:40:18Z,2017,01-01-17,31-12-17
28120409,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2018,1 069 052,1069052,2022-02-10T12:40:18Z,2018,01-01-18,31-12-18
28120410,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2019,413 533,413533,2022-02-10T12:40:18Z,2019,01-01-19,31-12-19
28120411,MALARIA_TOTAL_CASES,COUNTRY,PAK,YEAR,2020,372 416,372416,2022-02-10T12:40:18Z,2020,01-01-20,31-12-20
28120412,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2010,1 941,1941,2022-02-10T12:40:18Z,2010,01-01-10,31-12-10
28120413,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2011,2 788,2788,2022-02-10T12:40:18Z,2011,01-01-11,31-12-11
28120414,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2012,3 406,3406,2022-02-10T12:40:18Z,2012,01-01-12,31-12-12
28120415,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2013,2 513,2513,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120416,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2014,2 305,2305,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120417,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2015,2 620,2620,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120418,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2016,5 382,5382,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120419,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2017,3 151,3151,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120420,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2018,2 711,2711,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120421,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2019,2 152,2152,2022-02-10T12:40:19Z,2019,01-01-19,31-12-19
28120422,MALARIA_TOTAL_CASES,COUNTRY,SAU,YEAR,2020,3 658,3658,2022-02-10T12:40:19Z,2020,01-01-20,31-12-20
28120423,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2010,1 465 496,1465496,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120424,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2011,1 214 004,1214004,2022-02-10T12:40:19Z,2011,01-01-11,31-12-11
28120425,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2012,964 698,964698,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120426,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2013,989 946,989946,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120427,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2014,1 207 771,1207771,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120428,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2015,1 102 186,1102186,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120429,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2016,897 194,897194,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120430,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2017,1 642 058,1642058,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120431,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2018,3 616 920,3616920,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120432,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2019,3 568 941,3568941,2022-02-10T12:40:19Z,2019,01-01-19,31-12-19
28120433,MALARIA_TOTAL_CASES,COUNTRY,SDN,YEAR,2020,3 412 499,3412499,2022-02-10T12:40:19Z,2020,01-01-20,31-12-20
28120434,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2010,24 833,24833,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120435,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2011,41 167,41167,2022-02-10T12:40:19Z,2011,01-01-11,31-12-11
28120436,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2012,23 202,23202,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120437,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2013,9 135,9135,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120438,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2014,26 174,26174,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120439,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2015,39 169,39169,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120440,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2016,58 021,58021,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120441,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2017,37 156,37156,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120442,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2018,31 030,31030,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120443,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2019,65 375,65375,2022-02-10T12:40:19Z,2019,01-01-19,31-12-19
28120444,MALARIA_TOTAL_CASES,COUNTRY,SOM,YEAR,2020,27 333,27333,2022-02-10T12:40:19Z,2020,01-01-20,31-12-20
28120445,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2010,198 963,198963,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120446,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2011,142 152,142152,2022-02-10T12:40:19Z,2011,01-01-11,31-12-11
28120447,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2012,165 687,165687,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120448,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2013,149 451,149451,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120449,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2014,122 812,122812,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120450,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2015,104 831,104831,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120451,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2016,145 627,145627,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120452,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2017,143 333,143333,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120453,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2018,233 143,233143,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120454,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2019,216 763,216763,2022-02-10T12:40:19Z,2019,01-01-19,31-12-19
28120455,MALARIA_TOTAL_CASES,COUNTRY,YEM,YEAR,2020,164 066,164066,2022-02-10T12:40:19Z,2020,01-01-20,31-12-20
28120456,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2010,1,1,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120457,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2012,4,4,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120458,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2013,0,0,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120459,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2014,1,1,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120460,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2015,2,2,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120461,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2016,2,2,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120462,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2017,2,2,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120463,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2018,6,6,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120464,MALARIA_TOTAL_CASES,COUNTRY,ARM,YEAR,2020,3,3,2022-02-10T12:40:19Z,2020,01-01-20,31-12-20
28120465,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2010,52,52,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120466,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2011,8,8,2022-02-10T12:40:19Z,2011,01-01-11,31-12-11
28120467,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2012,4,4,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120468,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2013,4,4,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120469,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2014,2,2,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120470,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2015,1,1,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120471,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2016,1,1,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120472,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2017,1,1,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120473,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2018,2,2,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120474,MALARIA_TOTAL_CASES,COUNTRY,AZE,YEAR,2019,0,0,2022-02-10T12:40:19Z,2019,01-01-19,31-12-19
28120475,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2010,0,0,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120476,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2011,5,5,2022-02-10T12:40:19Z,2011,01-01-11,31-12-11
28120477,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2012,4,4,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120478,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2013,7,7,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120479,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2014,5,5,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120480,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2015,5,5,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120481,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2016,7,7,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120482,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2017,8,8,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120483,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2018,9,9,2022-02-10T12:40:19Z,2018,01-01-18,31-12-18
28120484,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2019,8,8,2022-02-10T12:40:19Z,2019,01-01-19,31-12-19
28120485,MALARIA_TOTAL_CASES,COUNTRY,GEO,YEAR,2020,4,4,2022-02-10T12:40:19Z,2020,01-01-20,31-12-20
28120486,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2010,6,6,2022-02-10T12:40:19Z,2010,01-01-10,31-12-10
28120487,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2011,5,5,2022-02-10T12:40:19Z,2011,01-01-11,31-12-11
28120488,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2012,3,3,2022-02-10T12:40:19Z,2012,01-01-12,31-12-12
28120489,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2013,4,4,2022-02-10T12:40:19Z,2013,01-01-13,31-12-13
28120490,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2014,0,0,2022-02-10T12:40:19Z,2014,01-01-14,31-12-14
28120491,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2015,1,1,2022-02-10T12:40:19Z,2015,01-01-15,31-12-15
28120492,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2016,6,6,2022-02-10T12:40:19Z,2016,01-01-16,31-12-16
28120493,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2017,2,2,2022-02-10T12:40:19Z,2017,01-01-17,31-12-17
28120494,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2018,0,0,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120495,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2019,1,1,2022-02-10T12:40:20Z,2019,01-01-19,31-12-19
28120496,MALARIA_TOTAL_CASES,COUNTRY,KGZ,YEAR,2020,0,0,2022-02-10T12:40:20Z,2020,01-01-20,31-12-20
28120497,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2010,116,116,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120498,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2011,100,100,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120499,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2012,39,39,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120500,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2013,14,14,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120501,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2014,7,7,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120502,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2015,4,4,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120503,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2016,1,1,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120504,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2017,3,3,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120505,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2018,1,1,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120506,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2019,3,3,2022-02-10T12:40:20Z,2019,01-01-19,31-12-19
28120507,MALARIA_TOTAL_CASES,COUNTRY,TJK,YEAR,2020,0,0,2022-02-10T12:40:20Z,2020,01-01-20,31-12-20
28120508,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2010,0,0,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120509,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2011,0,0,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120510,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2012,0,0,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120511,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2013,0,0,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120512,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2014,0,0,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120513,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2015,0,0,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120514,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2016,0,0,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120515,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2017,0,0,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120516,MALARIA_TOTAL_CASES,COUNTRY,TKM,YEAR,2018,0,0,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120517,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2010,81,81,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120518,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2011,128,128,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120519,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2012,376,376,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120520,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2013,251,251,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120521,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2014,249,249,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120522,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2015,221,221,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120523,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2016,208,208,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120524,MALARIA_TOTAL_CASES,COUNTRY,TUR,YEAR,2017,214,214,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120525,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2010,5,5,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120526,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2011,1,1,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120527,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2012,1,1,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120528,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2013,3,3,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120529,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2014,1,1,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120530,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2015,0,0,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120531,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2016,0,0,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120532,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2017,0,0,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120533,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2018,0,0,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120534,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2019,1,1,2022-02-10T12:40:20Z,2019,01-01-19,31-12-19
28120535,MALARIA_TOTAL_CASES,COUNTRY,UZB,YEAR,2020,2,2,2022-02-10T12:40:20Z,2020,01-01-20,31-12-20
28120536,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2010,62 378,62378,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120537,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2011,52 601,52601,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120538,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2012,29 518,29518,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120539,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2013,26 891,26891,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120540,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2014,57 480,57480,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120541,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2015,39 719,39719,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120542,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2016,27 737,27737,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120543,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2017,29 247,29247,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120544,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2018,10 523,10523,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120545,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2019,17 225,17225,2022-02-10T12:40:20Z,2019,01-01-19,31-12-19
28120546,MALARIA_TOTAL_CASES,COUNTRY,BGD,YEAR,2020,6 130,6130,2022-02-10T12:40:20Z,2020,01-01-20,31-12-20
28120547,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2010,487,487,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120548,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2011,207,207,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120549,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2012,82,82,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120550,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2013,45,45,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120551,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2014,48,48,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120552,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2015,104,104,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120553,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2016,74,74,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120554,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2017,51,51,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120555,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2018,54,54,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120556,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2019,42,42,2022-02-10T12:40:20Z,2019,01-01-19,31-12-19
28120557,MALARIA_TOTAL_CASES,COUNTRY,BTN,YEAR,2020,54,54,2022-02-10T12:40:20Z,2020,01-01-20,31-12-20
28120558,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2010,465 764,465764,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120559,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2011,422 447,422447,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120560,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2012,417 819,417819,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120561,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2013,343 527,343527,2022-02-10T12:40:20Z,2013,01-01-13,31-12-13
28120562,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2014,252 027,252027,2022-02-10T12:40:20Z,2014,01-01-14,31-12-14
28120563,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2015,217 025,217025,2022-02-10T12:40:20Z,2015,01-01-15,31-12-15
28120564,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2016,218 450,218450,2022-02-10T12:40:20Z,2016,01-01-16,31-12-16
28120565,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2017,261 617,261617,2022-02-10T12:40:20Z,2017,01-01-17,31-12-17
28120566,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2018,222 136,222136,2022-02-10T12:40:20Z,2018,01-01-18,31-12-18
28120567,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2019,250 644,250644,2022-02-10T12:40:20Z,2019,01-01-19,31-12-19
28120568,MALARIA_TOTAL_CASES,COUNTRY,IDN,YEAR,2020,254 055,254055,2022-02-10T12:40:20Z,2020,01-01-20,31-12-20
28120569,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2010,1 599 986,1599986,2022-02-10T12:40:20Z,2010,01-01-10,31-12-10
28120570,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2011,1 310 656,1310656,2022-02-10T12:40:20Z,2011,01-01-11,31-12-11
28120571,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2012,1 067 824,1067824,2022-02-10T12:40:20Z,2012,01-01-12,31-12-12
28120572,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2013,881 730,881730,2022-02-10T12:40:21Z,2013,01-01-13,31-12-13
28120573,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2014,1 102 205,1102205,2022-02-10T12:40:21Z,2014,01-01-14,31-12-14
28120574,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2015,1 169 261,1169261,2022-02-10T12:40:21Z,2015,01-01-15,31-12-15
28120575,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2016,1 087 285,1087285,2022-02-10T12:40:21Z,2016,01-01-16,31-12-16
28120576,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2017,844 558,844558,2022-02-10T12:40:21Z,2017,01-01-17,31-12-17
28120577,MALARIA_TOTAL_CASES,COUNTRY,IND,YEAR,2018,429 928,429928,2022-02-10T12:40:21Z,2018,01-01-18,31-12-18
